item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
547340,HYLTARP,Armchairs & chaise longues,SR795,No old price,TRUE,https://www.ikea.com/sa/en/p/hyltarp-cover-f-3-seat-sofa-w-ch-lng-right-kilanda-pale-blue-00547340/,Yes,"Cover f 3-seat sofa w ch lng, right, Kilanda pale blue",Unknown,57,11,37
40507785,UPPSPEL,Gaming furniture,SR89,No old price,TRUE,https://www.ikea.com/sa/en/p/uppspel-cpu-stand-with-castors-dark-grey-40507785/,No,"Cpu stand with castors, dark grey",J Chan/J Karlsson,,,340
69480460,TROFAST,Nursery furniture,SR235,SR270,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-light-green-grey-s69480460/,No,"Storage combination, white/light green-grey,",Unknown,,,
39521216,PAX / MISTUDDEN,Wardrobes,"SR2,825","SR3,075",TRUE,https://www.ikea.com/sa/en/p/pax-mistudden-wardrobe-combination-white-grey-patterned-s39521216/,No,"Wardrobe combination, white/grey patterned,",Unknown,,,
29408287,NORDVIKEN / BERGMUND,Furniture sets,"SR3,715",No old price,TRUE,https://www.ikea.com/sa/en/p/nordviken-bergmund-table-and-4-chairs-black-inseros-white-black-s29408287/,Yes,"Table and 4 chairs, black/Inseros white/black,",Unknown,,,
9905466,PAX / VIKEDAL,Wardrobes,"SR1,050",No old price,FALSE,https://www.ikea.com/sa/en/p/pax-vikedal-wardrobe-with-2-doors-white-mirror-glass-s09905466/,Yes,"Wardrobe with 2 doors, white/mirror glass,",IKEA of Sweden,,,
50494075,SUNDVIK,Nursery furniture,SR995,No old price,TRUE,https://www.ikea.com/sa/en/p/sundvik-cot-grey-50494075/,Yes,"Cot, grey,",IKEA of Sweden,120,85,60
59281036,IDÅSEN,Tables & desks,"SR1,895",No old price,TRUE,https://www.ikea.com/sa/en/p/idasen-desk-black-dark-grey-s59281036/,No,"Desk, black/dark grey,",Jon Karlsson,,,
79421743,BESTÅ,"Sideboards, buffets & console tables","SR1,855",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-hedeviken-stubbarp-dark-brown-stained-oak-veneer-s79421743/,Yes,"Storage combination with doors, black-brown Hedeviken/Stubbarp/dark brown stained oak veneer,",Unknown,,,
30420660,BONDHOLMEN,Outdoor furniture,SR655,No old price,TRUE,https://www.ikea.com/sa/en/p/bondholmen-armchair-outdoor-grey-30420660/,No,"Armchair, outdoor, grey",T Christensen/K Legaard,62,30,62
9436502,HAUGA/BLECKBERGET,Furniture sets,"SR1,823",No old price,TRUE,https://www.ikea.com/sa/en/p/hauga-bleckberget-desk-and-storage-combination-and-swivel-chair-grey-s09436502/,No,"Desk and storage combination, and swivel chair grey",Unknown,,,
19533239,TROFAST,Nursery furniture,SR520,SR580,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-light-green-grey-grey-blue-s19533239/,No,"Storage combination, white light green-grey/grey-blue,",Unknown,,,
69017828,BILLY / OXBERG,Cabinets & cupboards,SR849,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-white-s69017828/,Yes,"Bookcase, white,",Gillis Lundgren,,,
9195625,BESTÅ,"Sideboards, buffets & console tables","SR1,800",No old price,FALSE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-drawers-white-hanviken-stubbarp-white-s09195625/,Yes,"Storage combination with drawers, white/Hanviken/Stubbarp white,",IKEA of Sweden/Marcus Arvonen,,,
20343912,PUDDA,Cabinets & cupboards,SR65,No old price,TRUE,https://www.ikea.com/sa/en/p/pudda-basket-20343912/,No,"Basket,",Unknown,28,23,28
29384658,PAX / REINSVOLL,Wardrobes,"SR6,000","SR6,550",FALSE,https://www.ikea.com/sa/en/p/pax-reinsvoll-wardrobe-combination-white-grey-beige-s29384658/,No,"Wardrobe combination, white/grey-beige,",Ehlén Johansson/IKEA of Sweden,,,
49490337,EKET,Bookcases & shelving units,"SR1,213",No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-dark-grey-walnut-effect-s49490337/,Yes,"Wall-mounted cabinet combination, dark grey/walnut effect,",Unknown,,,
9421534,BESTÅ,Dining furniture,"SR1,885",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-w-doors-drawers-white-bergsviken-stubbarp-beige-marble-effect-s09421534/,Yes,"Storage combination w doors/drawers, white Bergsviken/Stubbarp/beige marble effect,",Unknown,,,
10385950,KOPPANG,Chests of drawers & drawer units,SR545,No old price,TRUE,https://www.ikea.com/sa/en/p/koppang-chest-of-3-drawers-white-10385950/,Yes,"Chest of 3 drawers, white,",K Hagberg/M Hagberg,46,83,90
39386119,BERGMUND,Bar furniture,SR445,SR465,TRUE,https://www.ikea.com/sa/en/p/bergmund-bar-stool-with-backrest-black-kolboda-beige-dark-grey-s39386119/,Yes,"Bar stool with backrest, black/Kolboda beige/dark grey,",IKEA of Sweden/K Hagberg/M Hagberg,,,
19490287,EKET,Bookcases & shelving units,"SR1,928",No old price,FALSE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-walnut-effect-s19490287/,No,"Wall-mounted cabinet combination, walnut effect,",Unknown,,,
50463502,SAKARIAS,Dining furniture,SR60,No old price,TRUE,https://www.ikea.com/sa/en/p/sakarias-stool-cover-sporda-dark-grey-50463502/,Yes,"Stool cover, Sporda dark grey",IKEA of Sweden,37,2,20
49269737,LANDSKRONA,Armchairs & chaise longues,"SR1,045",No old price,TRUE,https://www.ikea.com/sa/en/p/landskrona-footstool-gunnared-dark-grey-metal-s49269737/,Yes,"Footstool, Gunnared dark grey/metal",IKEA of Sweden/Tord Björklund,,,
69017475,KALLAX,Room dividers,"SR1,461",No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-8-inserts-white-s69017475/,No,"Shelving unit with 8 inserts, white,",Tord Björklund,,,
10391324,TYSSEDAL,Chests of drawers & drawer units,"SR1,495",No old price,TRUE,https://www.ikea.com/sa/en/p/tyssedal-chest-of-4-drawers-white-10391324/,No,"Chest of 4 drawers, white,",Ebba Strandmark,49,102,67
70339291,FJÄLLBO,Bookcases & shelving units,SR599,No old price,TRUE,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-70339291/,No,"Shelving unit, black,",Johan Kroon,36,136,100
10265293,BILLY,Bookcases & shelving units,SR50,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-extra-shelf-white-10265293/,Yes,"Extra shelf, white,",IKEA of Sweden,26,,36
44881100,KOLON,Chairs,SR199,No old price,TRUE,https://www.ikea.com/sa/en/p/kolon-floor-protector-44881100/,No,"Floor protector,",IKEA of Sweden,100,,120
50330951,PLATSA,Cabinets & cupboards,SR400,No old price,TRUE,https://www.ikea.com/sa/en/p/platsa-frame-white-50330951/,No,"Frame, white,",IKEA of Sweden,55,180,60
99430478,SMÅSTAD / PLATSA,Nursery furniture,"SR1,004","SR1,009",TRUE,https://www.ikea.com/sa/en/p/smastad-platsa-wardrobe-white-with-frame-with-2-clothes-rails-s99430478/,Yes,"Wardrobe, white with frame/with 2 clothes rails,",Unknown,,,
30454481,SÖDERHAMN,Armchairs & chaise longues,SR995,No old price,TRUE,https://www.ikea.com/sa/en/p/soederhamn-cover-for-3-seat-section-viarp-beige-brown-30454481/,Yes,"Cover for 3-seat section, Viarp beige/brown",Ola Wihlborg,57,13,37
39268837,SAGSTUA,Beds,"SR1,345","SR1,425",TRUE,https://www.ikea.com/sa/en/p/sagstua-bed-frame-black-loenset-s39268837/,Yes,"Bed frame, black/Lönset,",IKEA of Sweden/Paulin Machado,,,
69499389,PAX / AULI,Wardrobes,"SR2,190","SR2,350",TRUE,https://www.ikea.com/sa/en/p/pax-auli-wardrobe-white-mirror-glass-s69499389/,No,"Wardrobe, white/mirror glass,",Unknown,,,
29278262,KALLAX,Bookcases & shelving units,"SR1,363",No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-6-inserts-white-s29278262/,Yes,"Shelving unit with 6 inserts, white,",Tord Björklund,,,
49417790,MÅLSKYTT / MITTBACK,Tables & desks,SR665,No old price,TRUE,https://www.ikea.com/sa/en/p/malskytt-mittback-desk-birch-s49417790/,No,"Desk, birch,",Unknown,,,
60483825,TOMMARYD,Dining furniture,SR395,No old price,TRUE,https://www.ikea.com/sa/en/p/tommaryd-table-top-white-60483825/,Yes,"Table top, white,",Maja Ganszyniec,130,,70
80400042,BURHULT,Bookcases & shelving units,SR19,No old price,TRUE,https://www.ikea.com/sa/en/p/burhult-shelf-white-80400042/,No,"Shelf, white,",IKEA of Sweden,20,,59
50512593,HÖGSTEN,Outdoor furniture,SR995,No old price,TRUE,https://www.ikea.com/sa/en/p/hoegsten-2-seat-sofa-outdoor-white-50512593/,No,"2-seat sofa, outdoor, white",Unknown,52,34,120
20209862,HÖGSTEN,Outdoor furniture,SR525,No old price,TRUE,https://www.ikea.com/sa/en/p/hoegsten-chair-with-armrests-outdoor-white-20209862/,No,"Chair with armrests, outdoor, white",Nike Karlsson,48,42,38
20300432,STRANDMON,Armchairs & chaise longues,SR345,No old price,TRUE,https://www.ikea.com/sa/en/p/strandmon-footstool-skiftebo-yellow-20300432/,Yes,"Footstool, Skiftebo yellow",IKEA of Sweden,40,44,60
438553,MUREN,Armchairs & chaise longues,"SR1,745",No old price,TRUE,https://www.ikea.com/sa/en/p/muren-recliner-remmarn-light-grey-00438553/,Yes,"Recliner, Remmarn light grey",IKEA of Sweden,54,45,54
50494626,STRANDMON,Armchairs & chaise longues,SR745,No old price,TRUE,https://www.ikea.com/sa/en/p/strandmon-footstool-grann-bomstad-dark-brown-50494626/,No,"Footstool, Grann/Bomstad dark brown",IKEA of Sweden,40,44,60
89282341,BEKANT,Tables & desks,"SR3,595",No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-corner-desk-right-sit-stand-white-stained-oak-veneer-white-s89282341/,Yes,"Corner desk right sit/stand, white stained oak veneer white,",K Malmvall/E Lilja Löwenhielm,,,
70489290,TONSTAD,Bookcases & shelving units,"SR1,095",No old price,TRUE,https://www.ikea.com/sa/en/p/tonstad-shelving-unit-brown-stained-oak-veneer-70489290/,No,"Shelving unit, brown stained oak veneer,",O Wihlborg/E Lilja Löwenhielm,37,119,120
89505172,SEGERÖN,Outdoor furniture,"SR3,165","SR3,300",FALSE,https://www.ikea.com/sa/en/p/segeroen-corner-sofa-3-seat-outdoor-white-beige-froesoen-duvholmen-beige-s89505172/,No,"Corner sofa, 3-seat, outdoor white/beige/Frösön/Duvholmen beige",Unknown,,,
39386647,NORDVIKEN / NORDVIKEN,Dining furniture,"SR3,195",No old price,TRUE,https://www.ikea.com/sa/en/p/nordviken-nordviken-table-and-4-chairs-antique-stain-antique-stain-s39386647/,Yes,"Table and 4 chairs, antique stain/antique stain,",Unknown,,,
9430883,SMÅSTAD / PLATSA,Nursery furniture,"SR1,319","SR1,324",FALSE,https://www.ikea.com/sa/en/p/smastad-platsa-wardrobe-white-cork-with-4-drawers-s09430883/,Yes,"Wardrobe, white cork/with 4 drawers,",Unknown,,,
29195653,BESTÅ,"Sideboards, buffets & console tables","SR2,145",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-drawers-laxviken-white-selsviken-high-gloss-white-s29195653/,Yes,"Storage combination with drawers, Laxviken white/Selsviken high-gloss/white,",IKEA of Sweden,,,
39420024,BESTÅ,TV & media furniture,"SR1,520",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-black-brown-hjortviken-oesarp-brown-s39420024/,Yes,"TV bench with drawers, black-brown/Hjortviken/Ösarp brown,",Unknown,,,
69331564,TROFAST,Nursery furniture,SR435,SR535,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-green-s69331564/,Yes,"Storage combination, white/green,",Studio Copenhagen,,,
19248015,NORDLI,Chests of drawers & drawer units,"SR2,900",No old price,TRUE,https://www.ikea.com/sa/en/p/nordli-chest-of-9-drawers-white-s19248015/,No,"Chest of 9 drawers, white,",Ola Wihlborg,,,
19440787,FREDDE / MATCHSPEL,Gaming furniture,"SR2,290",No old price,TRUE,https://www.ikea.com/sa/en/p/fredde-matchspel-gaming-desk-and-chair-black-s19440787/,No,"Gaming desk and chair, black",Unknown,,,
49386128,EKET,Bookcases & shelving units,"SR3,172",No old price,FALSE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-white-white-stained-oak-effect-light-grey-dark-grey-s49386128/,No,"Cabinet combination with legs, white/white stained oak effect light grey/dark grey,",IKEA of Sweden/Jon Karlsson,,,
69437080,PLATSA,Wardrobes,"SR2,485","SR2,615",TRUE,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-4-doors-white-fonnes-white-s69437080/,No,"Wardrobe with 4 doors, white/Fonnes white,",Unknown,,,
9509975,LAGKAPTEN / KRILLE,Tables & desks,SR549,No old price,TRUE,https://www.ikea.com/sa/en/p/lagkapten-krille-desk-white-black-s09509975/,Yes,"Desk, white/black,",Unknown,,,
40519062,SÖDERHAMN,Armchairs & chaise longues,SR695,No old price,TRUE,https://www.ikea.com/sa/en/p/soederhamn-cover-for-chaise-longue-gransel-natural-40519062/,Yes,"Cover for chaise longue, Gransel natural",Ola Wihlborg,57,6,38
69502061,POÄNG,Armchairs & chaise longues,SR845,No old price,TRUE,https://www.ikea.com/sa/en/p/poaeng-armchair-black-brown-gunnared-dark-grey-s69502061/,Yes,"Armchair, black-brown/Gunnared dark grey",Unknown,,,
20565205,EKTORP,Armchairs & chaise longues,SR345,No old price,TRUE,https://www.ikea.com/sa/en/p/ektorp-cover-for-3-seat-sofa-hakebo-dark-grey-20565205/,Yes,"Cover for 3-seat sofa, Hakebo dark grey",IKEA of Sweden,57,13,37
89392472,VIMLE,Sofas,"SR2,245",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-3-seat-section-saxemara-light-blue-s89392472/,Yes,"3-seat section, Saxemara light blue",Unknown,,,
49325385,PLATSA,Beds,"SR4,410","SR4,475",TRUE,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-8-door-4-drawers-white-fonnes-s49325385/,No,"Bed frame with 8 door+4 drawers, white/Fonnes,",IKEA of Sweden/Ola Wihlborg,,,
70299879,BESTÅ,TV & media furniture,SR845,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-white-70299879/,Yes,"TV bench, white,",Unknown,40,64,180
10458767,IDANÄS,Chests of drawers & drawer units,"SR1,445",No old price,TRUE,https://www.ikea.com/sa/en/p/idanaes-chest-of-4-drawers-white-10458767/,Yes,"Chest of 4 drawers, white,",F Cayouette/J Karlsson,50,118,104
89483962,INGATORP / DANDERYD,Dining furniture,"SR3,491",No old price,TRUE,https://www.ikea.com/sa/en/p/ingatorp-danderyd-table-and-4-chairs-white-white-vissle-grey-s89483962/,Yes,"Table and 4 chairs, white white/Vissle grey,",Unknown,,,
510308,NÄMMARÖ,Outdoor furniture,SR319,No old price,TRUE,https://www.ikea.com/sa/en/p/naemmaroe-table-outdoor-light-brown-stained-00510308/,No,"Table, outdoor, light brown stained,",Nike Karlsson,75,75,63
29387765,BESTÅ,Dining furniture,"SR1,865",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-white-sutterviken-kabbarp-white-s29387765/,Yes,"Storage combination with doors, white/Sutterviken/Kabbarp white,",Friso Wiersma/IKEA of Sweden,,,
49421749,BESTÅ,"Sideboards, buffets & console tables","SR2,005",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-white-bergsviken-stubbarp-beige-marble-effect-s49421749/,Yes,"Storage combination with doors, white Bergsviken/Stubbarp/beige marble effect,",Unknown,,,
40383474,NORDLI,Chests of drawers & drawer units,SR350,SR475,TRUE,https://www.ikea.com/sa/en/p/nordli-top-and-plinth-white-40383474/,No,"Top and plinth, white,",Ola Wihlborg,47,8,120
59018734,BRIMNES,Beds,"SR1,450","SR1,545",TRUE,https://www.ikea.com/sa/en/p/brimnes-bed-frame-with-storage-white-loenset-s59018734/,No,"Bed frame with storage, white/Lönset,",IKEA of Sweden/K Hagberg/M Hagberg,,,
60496045,IDANÄS,Tables & desks,SR499,No old price,TRUE,https://www.ikea.com/sa/en/p/idanaes-side-table-dark-brown-stained-60496045/,Yes,"Side table, dark brown stained,",Francis Cayouette,46,63,36
49432267,PAX / FÄRVIK,Wardrobes,"SR3,070","SR3,350",TRUE,https://www.ikea.com/sa/en/p/pax-faervik-wardrobe-combination-white-white-glass-s49432267/,No,"Wardrobe combination, white/white glass,",Unknown,,,
79483397,SONGESAND,Furniture sets,"SR3,285",No old price,TRUE,https://www.ikea.com/sa/en/p/songesand-bedroom-furniture-set-of-5-brown-s79483397/,No,"Bedroom furniture, set of 5, brown,",Unknown,,,
10438557,MUREN,Armchairs & chaise longues,"SR1,745",No old price,TRUE,https://www.ikea.com/sa/en/p/muren-recliner-remmarn-dark-grey-10438557/,Yes,"Recliner, Remmarn dark grey",IKEA of Sweden,54,45,54
49297561,FRIHETEN,Beds,"SR3,635",No old price,TRUE,https://www.ikea.com/sa/en/p/friheten-corner-sofa-bed-with-storage-skiftebo-blue-s49297561/,Yes,"Corner sofa-bed with storage, Skiftebo blue",IKEA of Sweden,,,
70508934,JÄTTESTA,TV & media furniture,SR795,No old price,FALSE,https://www.ikea.com/sa/en/p/jaettesta-tv-bench-black-70508934/,No,"TV bench, black,",Maja Ganszyniec,40,49,160
29495029,SAGSTUA,Beds,"SR1,095","SR1,175",TRUE,https://www.ikea.com/sa/en/p/sagstua-bed-frame-black-lindbaden-s29495029/,Yes,"Bed frame, black/Lindbåden,",Unknown,,,
99387762,BESTÅ,"Sideboards, buffets & console tables","SR2,090",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-white-smeviken-kabbarp-white-s99387762/,Yes,"Storage combination with doors, white/Smeviken/Kabbarp white,",Friso Wiersma/IKEA of Sweden,,,
19189153,EKET,Cabinets & cupboards,"SR1,944",No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-dark-grey-light-grey-s19189153/,Yes,"Wall-mounted cabinet combination, white/dark grey/light grey,",IKEA of Sweden/Jon Karlsson,,,
90479737,LYCKSELE,Armchairs & chaise longues,SR345,No old price,TRUE,https://www.ikea.com/sa/en/p/lycksele-cover-for-2-seat-sofa-bed-knisa-light-grey-90479737/,Yes,"Cover for 2-seat sofa-bed, Knisa light grey",IKEA of Sweden,57,12,37
59485991,HAUGA,Beds,"SR1,835",No old price,TRUE,https://www.ikea.com/sa/en/p/hauga-bedroom-furniture-set-of-3-vissle-grey-s59485991/,No,"Bedroom furniture, set of 3, Vissle grey,",Unknown,,,
10487816,EKENABBEN,Bookcases & shelving units,SR239,No old price,TRUE,https://www.ikea.com/sa/en/p/ekenabben-open-shelving-unit-aspen-white-10487816/,No,"Open shelving unit, aspen/white,",Philipp Süssmann,34,86,70
40528981,JÄTTEBO,Armchairs & chaise longues,SR295,No old price,TRUE,https://www.ikea.com/sa/en/p/jaettebo-cover-1-5-seat-module-with-storage-samsala-dark-yellow-green-40528981/,Yes,"Cover 1,5-seat module with storage, Samsala dark yellow-green",Ola Wihlborg,57,5,38
50414192,TOMMARYD,Dining furniture,SR400,No old price,TRUE,https://www.ikea.com/sa/en/p/tommaryd-underframe-anthracite-50414192/,Yes,"Underframe, anthracite,",Maja Ganszyniec,127,72,67
9392254,SMÅSTAD,Tables & desks,"SR1,060","SR1,065",TRUE,https://www.ikea.com/sa/en/p/smastad-desk-white-pale-pink-with-2-drawers-s09392254/,Yes,"Desk, white pale pink/with 2 drawers,",IKEA of Sweden/Ola Wihlborg,,,
70480831,KUDDARNA,Outdoor furniture,SR149,No old price,TRUE,https://www.ikea.com/sa/en/p/kuddarna-sun-lounger-cushion-beige-70480831/,Yes,"Sun lounger cushion, beige,",IKEA of Sweden,190,,60
9437436,SMÅSTAD,Beds,"SR3,225",No old price,TRUE,https://www.ikea.com/sa/en/p/smastad-loft-bed-white-green-with-desk-with-3-drawers-s09437436/,Yes,"Loft bed, white green/with desk with 3 drawers,",Unknown,,,
69434859,SUNDSÖ,Outdoor furniture,SR665,No old price,FALSE,https://www.ikea.com/sa/en/p/sundsoe-table-2-chairs-outdoor-grey-kuddarna-grey-s69434859/,Yes,"Table+2 chairs, outdoor, grey/Kuddarna grey",Unknown,,,
9247182,HEMNES,Beds,"SR3,045",No old price,TRUE,https://www.ikea.com/sa/en/p/hemnes-bed-frame-with-4-storage-boxes-grey-stained-loenset-s09247182/,Yes,"Bed frame with 4 storage boxes, grey stained/Lönset,",IKEA of Sweden,,,
50339292,FJÄLLBO,Bookcases & shelving units,SR499,No old price,TRUE,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-50339292/,No,"Shelving unit, black,",Johan Kroon,36,95,100
30483209,BRÄMÖN,Dining furniture,SR9,No old price,TRUE,https://www.ikea.com/sa/en/p/braemoen-chair-pad-grey-beige-in-outdoor-30483209/,No,"Chair pad, grey-beige in/outdoor,",IKEA of Sweden,34,,34
9268909,SAGSTUA,Beds,"SR1,195","SR1,225",TRUE,https://www.ikea.com/sa/en/p/sagstua-bed-frame-black-loenset-s09268909/,Yes,"Bed frame, black/Lönset,",IKEA of Sweden/Paulin Machado,,,
